COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE(US$ million)
PULP AND WASTE PAPER,SRI LANKA DSR,KGS,322800,0.15
PULP AND WASTE PAPER,TANZANIA REP,KGS,1000,0
PULP AND WASTE PAPER,THAILAND,KGS,22000,0.01
PULP AND WASTE PAPER,U ARAB EMTS,KGS,508603,0.44
PULP AND WASTE PAPER,U K,KGS,40,0
PULP AND WASTE PAPER,UKRAINE,KGS,480000,0.22
PULP AND WASTE PAPER,ZIMBABWE,KGS,450,0
OPTICAL ITEMS (INCL.LENS ETC),AFGHANISTAN,N .A,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),ALBANIA,N .A,NA,0.13
OPTICAL ITEMS (INCL.LENS ETC),ALGERIA,N .A,NA,0.2
OPTICAL ITEMS (INCL.LENS ETC),ANGOLA,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),ANGUILLA,N .A,NA,0.39
OPTICAL ITEMS (INCL.LENS ETC),ARGENTINA,N .A,NA,1.26
OPTICAL ITEMS (INCL.LENS ETC),ARMENIA,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),AUSTRALIA,N .A,NA,2.73
OPTICAL ITEMS (INCL.LENS ETC),AUSTRIA,N .A,NA,1.18
OPTICAL ITEMS (INCL.LENS ETC),AZERBAIJAN,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),BAHARAIN IS,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),BANGLADESH PR,N .A,NA,5.75
OPTICAL ITEMS (INCL.LENS ETC),BARBADOS,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),BELARUS,N .A,NA,0.09
OPTICAL ITEMS (INCL.LENS ETC),BELGIUM,N .A,NA,2.19
OPTICAL ITEMS (INCL.LENS ETC),BELIZE,N .A,NA,1.03
OPTICAL ITEMS (INCL.LENS ETC),BENIN,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),BERMUDA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),BHUTAN,N .A,NA,0.17
OPTICAL ITEMS (INCL.LENS ETC),BOLIVIA,N .A,NA,0.09
OPTICAL ITEMS (INCL.LENS ETC),BOSNIA-HRZGOVIN,N .A,NA,0.76
OPTICAL ITEMS (INCL.LENS ETC),BOTSWANA,N .A,NA,0.39
OPTICAL ITEMS (INCL.LENS ETC),BRAZIL,N .A,NA,2.03
OPTICAL ITEMS (INCL.LENS ETC),BRUNEI,N .A,NA,0.05
OPTICAL ITEMS (INCL.LENS ETC),BULGARIA,N .A,NA,0.26
OPTICAL ITEMS (INCL.LENS ETC),BURKINA FASO,N .A,NA,0.45
OPTICAL ITEMS (INCL.LENS ETC),BURUNDI,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),C AFRI REP,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),CAMBODIA,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),CAMEROON,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),CANADA,N .A,NA,4.7
OPTICAL ITEMS (INCL.LENS ETC),CAYMAN IS,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),CHAD,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),CHILE,N .A,NA,0.56
OPTICAL ITEMS (INCL.LENS ETC),CHINA P RP,N .A,NA,12.39
OPTICAL ITEMS (INCL.LENS ETC),COLOMBIA,N .A,NA,0.7
OPTICAL ITEMS (INCL.LENS ETC),CONGO D. REP.,N .A,NA,0.04
OPTICAL ITEMS (INCL.LENS ETC),CONGO P REP,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),COSTA RICA,N .A,NA,0.75
OPTICAL ITEMS (INCL.LENS ETC),COTE D' IVOIRE,N .A,NA,2.79
OPTICAL ITEMS (INCL.LENS ETC),CROATIA,N .A,NA,0.18
OPTICAL ITEMS (INCL.LENS ETC),CUBA,N .A,NA,0.21
OPTICAL ITEMS (INCL.LENS ETC),CYPRUS,N .A,NA,0.26
OPTICAL ITEMS (INCL.LENS ETC),CZECH REPUBLIC,N .A,NA,1.09
OPTICAL ITEMS (INCL.LENS ETC),DENMARK,N .A,NA,15.72
OPTICAL ITEMS (INCL.LENS ETC),DJIBOUTI,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),DOMINIC REP,N .A,NA,1.4
OPTICAL ITEMS (INCL.LENS ETC),ECUADOR,N .A,NA,0.11
OPTICAL ITEMS (INCL.LENS ETC),EGYPT A RP,N .A,NA,1.68
OPTICAL ITEMS (INCL.LENS ETC),EL SALVADOR,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),EQUTL GUINEA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),ESTONIA,N .A,NA,0.15
OPTICAL ITEMS (INCL.LENS ETC),ETHIOPIA,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),FIJI IS,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),FINLAND,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),FR POLYNESIA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),FRANCE,N .A,NA,72.92
OPTICAL ITEMS (INCL.LENS ETC),GABON,N .A,NA,0.04
OPTICAL ITEMS (INCL.LENS ETC),GAMBIA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),GEORGIA,N .A,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),GERMANY,N .A,NA,56.84
OPTICAL ITEMS (INCL.LENS ETC),GHANA,N .A,NA,0.13
OPTICAL ITEMS (INCL.LENS ETC),GREECE,N .A,NA,0.57
OPTICAL ITEMS (INCL.LENS ETC),GUATEMALA,N .A,NA,0.13
OPTICAL ITEMS (INCL.LENS ETC),GUINEA,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),GUYANA,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),HAITI,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),HONDURAS,N .A,NA,0.09
OPTICAL ITEMS (INCL.LENS ETC),HONG KONG,N .A,NA,5.03
OPTICAL ITEMS (INCL.LENS ETC),HUNGARY,N .A,NA,0.67
OPTICAL ITEMS (INCL.LENS ETC),ICELAND,N .A,NA,0.24
OPTICAL ITEMS (INCL.LENS ETC),INDONESIA,N .A,NA,0.19
OPTICAL ITEMS (INCL.LENS ETC),IRAN,N .A,NA,0.04
OPTICAL ITEMS (INCL.LENS ETC),IRAQ,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),IRELAND,N .A,NA,0.47
OPTICAL ITEMS (INCL.LENS ETC),ISRAEL,N .A,NA,12.95
OPTICAL ITEMS (INCL.LENS ETC),ITALY,N .A,NA,21.16
OPTICAL ITEMS (INCL.LENS ETC),JAMAICA,N .A,NA,0.09
OPTICAL ITEMS (INCL.LENS ETC),JAPAN,N .A,NA,2.49
OPTICAL ITEMS (INCL.LENS ETC),JORDAN,N .A,NA,0.49
OPTICAL ITEMS (INCL.LENS ETC),KAZAKHSTAN,N .A,NA,0.05
OPTICAL ITEMS (INCL.LENS ETC),KENYA,N .A,NA,2.78
OPTICAL ITEMS (INCL.LENS ETC),KOREA DP RP,N .A,NA,0.09
OPTICAL ITEMS (INCL.LENS ETC),KOREA RP,N .A,NA,2.15
OPTICAL ITEMS (INCL.LENS ETC),KUWAIT,N .A,NA,1.02
OPTICAL ITEMS (INCL.LENS ETC),KYRGHYZSTAN,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),LAO PD RP,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),LATVIA,N .A,NA,0.13
OPTICAL ITEMS (INCL.LENS ETC),LEBANON,N .A,NA,0.3
OPTICAL ITEMS (INCL.LENS ETC),LESOTHO,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),LIBERIA,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),LIBYA,N .A,NA,0.04
OPTICAL ITEMS (INCL.LENS ETC),LITHUANIA,N .A,NA,0.04
OPTICAL ITEMS (INCL.LENS ETC),LUXEMBOURG,N .A,NA,0.73
OPTICAL ITEMS (INCL.LENS ETC),MACEDONIA,N .A,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),MADAGASCAR,N .A,NA,0.08
OPTICAL ITEMS (INCL.LENS ETC),MALAWI,N .A,NA,0.09
OPTICAL ITEMS (INCL.LENS ETC),MALAYSIA,N .A,NA,6.6
OPTICAL ITEMS (INCL.LENS ETC),MALDIVES,N .A,NA,1.47
OPTICAL ITEMS (INCL.LENS ETC),MALI,N .A,NA,0.05
OPTICAL ITEMS (INCL.LENS ETC),MALTA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),MARSHALL ISLAND,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),MARTINIQUE,N .A,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),MAURITANIA,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),MAURITIUS,N .A,NA,0.39
OPTICAL ITEMS (INCL.LENS ETC),MEXICO,N .A,NA,1.29
OPTICAL ITEMS (INCL.LENS ETC),MOLDOVA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),MOROCCO,N .A,NA,3.04
OPTICAL ITEMS (INCL.LENS ETC),MOZAMBIQUE,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),MYANMAR,N .A,NA,0.29
OPTICAL ITEMS (INCL.LENS ETC),NAMIBIA,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NEPAL,N .A,NA,2.47
OPTICAL ITEMS (INCL.LENS ETC),NETHERLAND,N .A,NA,17.86
OPTICAL ITEMS (INCL.LENS ETC),NETHERLANDANTIL,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NEW CALEDONIA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NEW ZEALAND,N .A,NA,0.13
OPTICAL ITEMS (INCL.LENS ETC),NICARAGUA,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),NIGER,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),NIGERIA,N .A,NA,2.13
OPTICAL ITEMS (INCL.LENS ETC),NORWAY,N .A,NA,1.4
OPTICAL ITEMS (INCL.LENS ETC),OMAN,N .A,NA,1.12
OPTICAL ITEMS (INCL.LENS ETC),PAKISTAN IR,N .A,NA,0.37
OPTICAL ITEMS (INCL.LENS ETC),PANAMA REPUBLIC,N .A,NA,1.57
OPTICAL ITEMS (INCL.LENS ETC),PAPUA N GNA,N .A,NA,0.16
OPTICAL ITEMS (INCL.LENS ETC),PARAGUAY,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),PERU,N .A,NA,0.73
OPTICAL ITEMS (INCL.LENS ETC),PHILIPPINES,N .A,NA,0.72
OPTICAL ITEMS (INCL.LENS ETC),POLAND,N .A,NA,31.36
OPTICAL ITEMS (INCL.LENS ETC),PORTUGAL,N .A,NA,4.23
OPTICAL ITEMS (INCL.LENS ETC),PUERTO RICO,N .A,NA,0.13
OPTICAL ITEMS (INCL.LENS ETC),QATAR,N .A,NA,1.53
OPTICAL ITEMS (INCL.LENS ETC),REUNION,N .A,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),ROMANIA,N .A,NA,0.41
OPTICAL ITEMS (INCL.LENS ETC),RUSSIA,N .A,NA,1.85
OPTICAL ITEMS (INCL.LENS ETC),RWANDA,N .A,NA,0.03
OPTICAL ITEMS (INCL.LENS ETC),SAMOA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),SAUDI ARAB,N .A,NA,4.31
OPTICAL ITEMS (INCL.LENS ETC),SENEGAL,N .A,NA,0.31
OPTICAL ITEMS (INCL.LENS ETC),SERBIA,N .A,NA,0.43
OPTICAL ITEMS (INCL.LENS ETC),SEYCHELLES,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),SIERRA LEONE,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),SINGAPORE,N .A,NA,6.19
OPTICAL ITEMS (INCL.LENS ETC),SLOVAK REP,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),SLOVENIA,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),SOMALIA,N .A,NA,0.12
OPTICAL ITEMS (INCL.LENS ETC),SOUTH AFRICA,N .A,NA,7.52
OPTICAL ITEMS (INCL.LENS ETC),SPAIN,N .A,NA,4.24
OPTICAL ITEMS (INCL.LENS ETC),SRI LANKA DSR,N .A,NA,1.81
OPTICAL ITEMS (INCL.LENS ETC),ST LUCIA,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),SUDAN,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),SURINAME,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),SWAZILAND,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),SWEDEN,N .A,NA,7.83
OPTICAL ITEMS (INCL.LENS ETC),SWITZERLAND,N .A,NA,5.58
OPTICAL ITEMS (INCL.LENS ETC),SYRIA,N .A,NA,0.04
OPTICAL ITEMS (INCL.LENS ETC),TAIWAN,N .A,NA,6.09
OPTICAL ITEMS (INCL.LENS ETC),TAJIKISTAN,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),TANZANIA REP,N .A,NA,0.45
OPTICAL ITEMS (INCL.LENS ETC),THAILAND,N .A,NA,1.11
OPTICAL ITEMS (INCL.LENS ETC),TIMOR-LESTE,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),TOGO,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),TRINIDAD,N .A,NA,0.01
OPTICAL ITEMS (INCL.LENS ETC),TUNISIA,N .A,NA,0.39
OPTICAL ITEMS (INCL.LENS ETC),TURKEY,N .A,NA,11.65
OPTICAL ITEMS (INCL.LENS ETC),TURKS C IS,N .A,NA,0.71
OPTICAL ITEMS (INCL.LENS ETC),U ARAB EMTS,N .A,NA,12.58
OPTICAL ITEMS (INCL.LENS ETC),U K,N .A,NA,40.1
OPTICAL ITEMS (INCL.LENS ETC),U S A,N .A,NA,26.87
OPTICAL ITEMS (INCL.LENS ETC),UGANDA,N .A,NA,0.45
OPTICAL ITEMS (INCL.LENS ETC),UKRAINE,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),URUGUAY,N .A,NA,0.02
OPTICAL ITEMS (INCL.LENS ETC),UZBEKISTAN,N .A,NA,0.07
OPTICAL ITEMS (INCL.LENS ETC),VANUATU REP,N .A,NA,0
OPTICAL ITEMS (INCL.LENS ETC),VENEZUELA,N .A,NA,0.05
OPTICAL ITEMS (INCL.LENS ETC),VIETNAM SOC REP,N .A,NA,0.8
OPTICAL ITEMS (INCL.LENS ETC),YEMEN REPUBLC,N .A,NA,0.04
OPTICAL ITEMS (INCL.LENS ETC),ZAMBIA,N .A,NA,0.75
OPTICAL ITEMS (INCL.LENS ETC),ZIMBABWE,N .A,NA,0.21
"HUMAN HAIR, PRODUCTS THEREO",AFGHANISTAN,KGS,2,0
"HUMAN HAIR, PRODUCTS THEREO",ANGOLA,KGS,2119,0.03
"HUMAN HAIR, PRODUCTS THEREO",AUSTRALIA,KGS,11,0.01
"HUMAN HAIR, PRODUCTS THEREO",AUSTRIA,KGS,618,0.32
"HUMAN HAIR, PRODUCTS THEREO",BAHAMAS,KGS,9,0
"HUMAN HAIR, PRODUCTS THEREO",BAHARAIN IS,KGS,69,0.04
"HUMAN HAIR, PRODUCTS THEREO",BANGLADESH PR,KGS,141872,5.34
"HUMAN HAIR, PRODUCTS THEREO",BELGIUM,KGS,760,0.81
"HUMAN HAIR, PRODUCTS THEREO",BENIN,KGS,2,0
"HUMAN HAIR, PRODUCTS THEREO",BOTSWANA,KGS,5,0
"HUMAN HAIR, PRODUCTS THEREO",BRAZIL,KGS,2269,0.57
"HUMAN HAIR, PRODUCTS THEREO",BULGARIA,KGS,10,0.01
"HUMAN HAIR, PRODUCTS THEREO",BURKINA FASO,KGS,10,0.01
"HUMAN HAIR, PRODUCTS THEREO",CAMBODIA,KGS,4,0
"HUMAN HAIR, PRODUCTS THEREO",CAMEROON,KGS,107,0.01
"HUMAN HAIR, PRODUCTS THEREO",CANADA,KGS,833,0.24
"HUMAN HAIR, PRODUCTS THEREO",CHILE,KGS,7,0
"HUMAN HAIR, PRODUCTS THEREO",CHINA P RP,KGS,2623884,157.34
"HUMAN HAIR, PRODUCTS THEREO",CONGO P REP,KGS,20286,0.15
"HUMAN HAIR, PRODUCTS THEREO",COTE D' IVOIRE,KGS,27,0.01
"HUMAN HAIR, PRODUCTS THEREO",CZECH REPUBLIC,KGS,0,0
"HUMAN HAIR, PRODUCTS THEREO",DENMARK,KGS,335,0.19
"HUMAN HAIR, PRODUCTS THEREO",DOMINIC REP,KGS,2369,1.36
"HUMAN HAIR, PRODUCTS THEREO",DOMINICA,KGS,16,0
"HUMAN HAIR, PRODUCTS THEREO",EGYPT A RP,KGS,48,0.03
"HUMAN HAIR, PRODUCTS THEREO",EQUTL GUINEA,KGS,13,0
"HUMAN HAIR, PRODUCTS THEREO",ESTONIA,KGS,13,0
"HUMAN HAIR, PRODUCTS THEREO",FIJI IS,KGS,50,0
"HUMAN HAIR, PRODUCTS THEREO",FINLAND,KGS,8,0
"HUMAN HAIR, PRODUCTS THEREO",FRANCE,KGS,1955,0.83
"HUMAN HAIR, PRODUCTS THEREO",GABON,KGS,61,0.01
"HUMAN HAIR, PRODUCTS THEREO",GEORGIA,KGS,8,0
"HUMAN HAIR, PRODUCTS THEREO",GERMANY,KGS,3742,0.69
"HUMAN HAIR, PRODUCTS THEREO",GHANA,KGS,162,0.07
"HUMAN HAIR, PRODUCTS THEREO",GREECE,KGS,48,0.05
"HUMAN HAIR, PRODUCTS THEREO",GUADELOUPE,KGS,28,0.01
"HUMAN HAIR, PRODUCTS THEREO",GUINEA,KGS,17,0.01
"HUMAN HAIR, PRODUCTS THEREO",GUINEA BISSAU,KGS,10,0
"HUMAN HAIR, PRODUCTS THEREO",HONG KONG,KGS,97698,7.25
"HUMAN HAIR, PRODUCTS THEREO",INDONESIA,KGS,20092,2.85
"HUMAN HAIR, PRODUCTS THEREO",IRAN,KGS,30,0
"HUMAN HAIR, PRODUCTS THEREO",IRELAND,KGS,13,0
"HUMAN HAIR, PRODUCTS THEREO",ISRAEL,KGS,2950,1.12
"HUMAN HAIR, PRODUCTS THEREO",ITALY,KGS,22836,7.74
"HUMAN HAIR, PRODUCTS THEREO",JAMAICA,KGS,1,0
"HUMAN HAIR, PRODUCTS THEREO",JAPAN,KGS,16,0.01
"HUMAN HAIR, PRODUCTS THEREO",KENYA,KGS,92,0.02
"HUMAN HAIR, PRODUCTS THEREO",KOREA RP,KGS,533,0.07
"HUMAN HAIR, PRODUCTS THEREO",KUWAIT,KGS,21,0
"HUMAN HAIR, PRODUCTS THEREO",LEBANON,KGS,52,0.04
"HUMAN HAIR, PRODUCTS THEREO",MALAYSIA,KGS,735,0
"HUMAN HAIR, PRODUCTS THEREO",MALI,KGS,0,0
"HUMAN HAIR, PRODUCTS THEREO",MARTINIQUE,KGS,13,0
"HUMAN HAIR, PRODUCTS THEREO",MAURITIUS,KGS,543,0
"HUMAN HAIR, PRODUCTS THEREO",MEXICO,KGS,91,0.05
"HUMAN HAIR, PRODUCTS THEREO",MOROCCO,KGS,102,0
"HUMAN HAIR, PRODUCTS THEREO",MOZAMBIQUE,KGS,729,0.05
"HUMAN HAIR, PRODUCTS THEREO",MYANMAR,KGS,1812413,30.84
"HUMAN HAIR, PRODUCTS THEREO",NAMIBIA,KGS,23,0.01
"HUMAN HAIR, PRODUCTS THEREO",NEPAL,KGS,787,0.01
"HUMAN HAIR, PRODUCTS THEREO",NETHERLAND,KGS,1644,1.25
"HUMAN HAIR, PRODUCTS THEREO",NETHERLANDANTIL,KGS,1,0
"HUMAN HAIR, PRODUCTS THEREO",NEW ZEALAND,KGS,24,0
"HUMAN HAIR, PRODUCTS THEREO",NIGERIA,KGS,1501,0.2
"HUMAN HAIR, PRODUCTS THEREO",NORWAY,KGS,4,0
"HUMAN HAIR, PRODUCTS THEREO",PARAGUAY,KGS,14649,3.99
"HUMAN HAIR, PRODUCTS THEREO",POLAND,KGS,113,0.1
"HUMAN HAIR, PRODUCTS THEREO",PORTUGAL,KGS,1883,0.45
"HUMAN HAIR, PRODUCTS THEREO",QATAR,KGS,21,0
"HUMAN HAIR, PRODUCTS THEREO",ROMANIA,KGS,1702,0.14
"HUMAN HAIR, PRODUCTS THEREO",RUSSIA,KGS,4,0
"HUMAN HAIR, PRODUCTS THEREO",SAUDI ARAB,KGS,3,0
"HUMAN HAIR, PRODUCTS THEREO",SENEGAL,KGS,270,0.08
"HUMAN HAIR, PRODUCTS THEREO",SERBIA,KGS,0,0
"HUMAN HAIR, PRODUCTS THEREO",SINGAPORE,KGS,2598,1.13
"HUMAN HAIR, PRODUCTS THEREO",SLOVAK REP,KGS,13,0.01
"HUMAN HAIR, PRODUCTS THEREO",SOMALIA,KGS,30,0
"HUMAN HAIR, PRODUCTS THEREO",SOUTH AFRICA,KGS,504,0.05
"HUMAN HAIR, PRODUCTS THEREO",SPAIN,KGS,6098,2.26
"HUMAN HAIR, PRODUCTS THEREO",SRI LANKA DSR,KGS,896,0.01
"HUMAN HAIR, PRODUCTS THEREO",SUDAN,KGS,5,0.01
"HUMAN HAIR, PRODUCTS THEREO",SWAZILAND,KGS,207,0
"HUMAN HAIR, PRODUCTS THEREO",SWEDEN,KGS,133,0.06
"HUMAN HAIR, PRODUCTS THEREO",SWITZERLAND,KGS,1703,0.75
"HUMAN HAIR, PRODUCTS THEREO",TANZANIA REP,KGS,1151,0
"HUMAN HAIR, PRODUCTS THEREO",TRINIDAD,KGS,58,0.02
"HUMAN HAIR, PRODUCTS THEREO",TUNISIA,KGS,24440,9.54
"HUMAN HAIR, PRODUCTS THEREO",TURKEY,KGS,509,0.12
"HUMAN HAIR, PRODUCTS THEREO",U ARAB EMTS,KGS,21270,6.19
"HUMAN HAIR, PRODUCTS THEREO",U K,KGS,10868,1.48
"HUMAN HAIR, PRODUCTS THEREO",U S A,KGS,29616,14.75
"HUMAN HAIR, PRODUCTS THEREO",UGANDA,KGS,25,0.01
"HUMAN HAIR, PRODUCTS THEREO",UKRAINE,KGS,13,0.01
"HUMAN HAIR, PRODUCTS THEREO",VATICAN CITY,KGS,0,0
"HUMAN HAIR, PRODUCTS THEREO",VIETNAM SOC REP,KGS,70994,4.4
"HUMAN HAIR, PRODUCTS THEREO",WALLIS F IS,KGS,1578,0.05
"HUMAN HAIR, PRODUCTS THEREO",YEMEN REPUBLC,KGS,518,0
"HUMAN HAIR, PRODUCTS THEREO",ZAMBIA,KGS,314,0.01
MOULDED AND EXTRUDED GOODS,AFGHANISTAN,N .A,NA,0.84
MOULDED AND EXTRUDED GOODS,ALBANIA,N .A,NA,0.28
MOULDED AND EXTRUDED GOODS,ALGERIA,N .A,NA,5.37
MOULDED AND EXTRUDED GOODS,ANDORRA,N .A,NA,0.02
MOULDED AND EXTRUDED GOODS,ANGOLA,N .A,NA,2.91
MOULDED AND EXTRUDED GOODS,ANTIGUA,N .A,NA,0
MOULDED AND EXTRUDED GOODS,ARGENTINA,N .A,NA,1.17
MOULDED AND EXTRUDED GOODS,ARMENIA,N .A,NA,0
MOULDED AND EXTRUDED GOODS,ARUBA,N .A,NA,0
MOULDED AND EXTRUDED GOODS,AUSTRALIA,N .A,NA,17.94
MOULDED AND EXTRUDED GOODS,AUSTRIA,N .A,NA,2.06
MOULDED AND EXTRUDED GOODS,AZERBAIJAN,N .A,NA,0.03
MOULDED AND EXTRUDED GOODS,BAHAMAS,N .A,NA,0
MOULDED AND EXTRUDED GOODS,BAHARAIN IS,N .A,NA,3.18
MOULDED AND EXTRUDED GOODS,BANGLADESH PR,N .A,NA,15.53
MOULDED AND EXTRUDED GOODS,BARBADOS,N .A,NA,0.14
MOULDED AND EXTRUDED GOODS,BELARUS,N .A,NA,0.33
MOULDED AND EXTRUDED GOODS,BELGIUM,N .A,NA,13.3
MOULDED AND EXTRUDED GOODS,BELIZE,N .A,NA,0.07
MOULDED AND EXTRUDED GOODS,BENIN,N .A,NA,4.36
MOULDED AND EXTRUDED GOODS,BERMUDA,N .A,NA,0
MOULDED AND EXTRUDED GOODS,BHUTAN,N .A,NA,4.27
MOULDED AND EXTRUDED GOODS,BOLIVIA,N .A,NA,0.57
MOULDED AND EXTRUDED GOODS,BOSNIA-HRZGOVIN,N .A,NA,0
MOULDED AND EXTRUDED GOODS,BOTSWANA,N .A,NA,0.47
MOULDED AND EXTRUDED GOODS,BRAZIL,N .A,NA,20.78
MOULDED AND EXTRUDED GOODS,BRUNEI,N .A,NA,0.29
MOULDED AND EXTRUDED GOODS,BULGARIA,N .A,NA,0.38
MOULDED AND EXTRUDED GOODS,BURKINA FASO,N .A,NA,2.33
MOULDED AND EXTRUDED GOODS,BURUNDI,N .A,NA,1.73
MOULDED AND EXTRUDED GOODS,C AFRI REP,N .A,NA,0.05
MOULDED AND EXTRUDED GOODS,CAMBODIA,N .A,NA,0.23
MOULDED AND EXTRUDED GOODS,CAMEROON,N .A,NA,0.75
MOULDED AND EXTRUDED GOODS,CANADA,N .A,NA,40.3
MOULDED AND EXTRUDED GOODS,CAPE VERDE IS,N .A,NA,0.05
MOULDED AND EXTRUDED GOODS,CAYMAN IS,N .A,NA,0
MOULDED AND EXTRUDED GOODS,CHAD,N .A,NA,0.14
MOULDED AND EXTRUDED GOODS,CHILE,N .A,NA,7.76
MOULDED AND EXTRUDED GOODS,CHINA P RP,N .A,NA,16.39
MOULDED AND EXTRUDED GOODS,COLOMBIA,N .A,NA,2.23
MOULDED AND EXTRUDED GOODS,COMOROS,N .A,NA,0.18
MOULDED AND EXTRUDED GOODS,CONGO D. REP.,N .A,NA,3.96
MOULDED AND EXTRUDED GOODS,CONGO P REP,N .A,NA,0.38
MOULDED AND EXTRUDED GOODS,COSTA RICA,N .A,NA,0.88
MOULDED AND EXTRUDED GOODS,COTE D' IVOIRE,N .A,NA,7.25
MOULDED AND EXTRUDED GOODS,CROATIA,N .A,NA,0.31
MOULDED AND EXTRUDED GOODS,CUBA,N .A,NA,0.74
MOULDED AND EXTRUDED GOODS,CYPRUS,N .A,NA,0.27
MOULDED AND EXTRUDED GOODS,CZECH REPUBLIC,N .A,NA,1.23
MOULDED AND EXTRUDED GOODS,DENMARK,N .A,NA,8.15
MOULDED AND EXTRUDED GOODS,DJIBOUTI,N .A,NA,0.62
MOULDED AND EXTRUDED GOODS,DOMINIC REP,N .A,NA,1.49
MOULDED AND EXTRUDED GOODS,DOMINICA,N .A,NA,0.02
MOULDED AND EXTRUDED GOODS,ECUADOR,N .A,NA,0.81
MOULDED AND EXTRUDED GOODS,EGYPT A RP,N .A,NA,6.6
MOULDED AND EXTRUDED GOODS,EL SALVADOR,N .A,NA,0.18
MOULDED AND EXTRUDED GOODS,EQUTL GUINEA,N .A,NA,0.12
MOULDED AND EXTRUDED GOODS,ERITREA,N .A,NA,1.82
MOULDED AND EXTRUDED GOODS,ESTONIA,N .A,NA,1.68
MOULDED AND EXTRUDED GOODS,ETHIOPIA,N .A,NA,4.68
MOULDED AND EXTRUDED GOODS,FIJI IS,N .A,NA,0.92
MOULDED AND EXTRUDED GOODS,FINLAND,N .A,NA,2.47
MOULDED AND EXTRUDED GOODS,FR GUIANA,N .A,NA,0.03
MOULDED AND EXTRUDED GOODS,FRANCE,N .A,NA,11.46
MOULDED AND EXTRUDED GOODS,GABON,N .A,NA,0.41
